-0.554739 0.415619 0.720781
-0.547832 0.417005 0.72525
-0.540897 0.418223 0.72974
-0.533936 0.419273 0.73425
-0.526952 0.420154 0.738778
-0.519946 0.420867 0.743322
-0.512921 0.42141 0.747881
-0.50588 0.421783 0.752453
-0.498823 0.421987 0.757035
-0.491755 0.42202 0.761627
-0.484676 0.421884 0.766227
-0.477588 0.421579 0.770831
-0.470494 0.421103 0.77544
-0.463397 0.420458 0.78005
-0.456297 0.419644 0.784661
-0.449196 0.418661 0.789269
-0.442098 0.41751 0.793873
-0.435003 0.416191 0.798472
-0.427913 0.414704 0.803063
-0.420831 0.413051 0.807645
-0.413758 0.411231 0.812215
-0.406695 0.409246 0.816772
-0.399645 0.407097 0.821314
-0.392608 0.404784 0.825838
-0.385588 0.402309 0.830343
-0.378584 0.399672 0.834827
-0.371599 0.396875 0.839288
-0.364634 0.393918 0.843724
-0.35769 0.390804 0.848133
-0.350769 0.387532 0.852514
-0.343872 0.384106 0.856863
-0.337 0.380525 0.86118
-0.330154 0.376792 0.865463
-0.323335 0.372908 0.869709
-0.316545 0.368874 0.873917
-0.309784 0.364694 0.878085
-0.303053 0.360367 0.88221
-0.296353 0.355896 0.886292
-0.289685 0.351283 0.890327
-0.283049 0.34653 0.894316
-0.276446 0.341638 0.898254
-0.269877 0.33661 0.902142
-0.263342 0.331448 0.905977
-0.256842 0.326153 0.909756
-0.250376 0.320729 0.91348
-0.243946 0.315177 0.917144
-0.237552 0.309499 0.920749
-0.231193 0.303698 0.924293
-0.22487 0.297776 0.927773
-0.218583 0.291736 0.931188
-0.212332 0.285581 0.934537
-0.206118 0.279311 0.937817
-0.199938 0.272931 0.941028
-0.193795 0.266443 0.944167
-0.187687 0.259849 0.947234
-0.181613 0.253151 0.950227
-0.175575 0.246354 0.953144
-0.169571 0.239459 0.955984
-0.1636 0.232469 0.958745
-0.157663 0.225388 0.961427
-0.151759 0.218217 0.964028
-0.145886 0.21096 0.966547
-0.140045 0.203619 0.968982
-0.134235 0.196199 0.971333
-0.128454 0.1887 0.973597
-0.122703 0.181128 0.975775
-0.116979 0.173483 0.977865
-0.111283 0.165771 0.979865
-0.105613 0.157993 0.981776
-0.0999675 0.150153 0.983596
-0.0943465 0.142253 0.985324
-0.0887484 0.134298 0.986959
-0.0831723 0.12629 0.9885
-0.0776168 0.118232 0.989948
-0.0720808 0.110128 0.9913
-0.066563 0.10198 0.992557
-0.0610623 0.093792 0.993717
-0.0555772 0.0855673 0.994781
-0.0501065 0.077309 0.995747
-0.0446488 0.0690203 0.996616
-0.0392028 0.0607045 0.997386
-0.0337672 0.0523649 0.998057
-0.0283404 0.0440047 0.998629
-0.0229212 0.0356272 0.999102
-0.017508 0.0272357 0.999476
-0.0120995 0.0188335 0.999749
-0.00669425 0.0104239 0.999923
-0.00129077 0.00201025 0.999997
0.00411236 -0.00640421 0.999971
0.00951659 -0.0148162 0.999845
0.0149234 -0.0232223 0.999619
0.0203341 -0.0316193 0.999293
0.0257503 -0.0400039 0.998868
0.0311733 -0.0483728 0.998343
0.0366045 -0.0567227 0.997719
0.0420454 -0.0650503 0.996996
0.0474973 -0.0733523 0.996174
0.0529616 -0.0816255 0.995255
0.0584396 -0.0898667 0.994238
0.0639328 -0.0980725 0.993124
0.0694422 -0.10624 0.991913
0.0749694 -0.114365 0.990606
0.0805154 -0.122446 0.989204
0.0860815 -0.130478 0.987707
0.091669 -0.138459 0.986117
0.0972788 -0.146386 0.984433
0.102912 -0.154254 0.982657
0.10857 -0.162062 0.98079
0.114254 -0.169807 0.978832
0.119965 -0.177484 0.976784
0.125703 -0.185091 0.974649
0.131469 -0.192625 0.972425
0.137265 -0.200084 0.970116
0.143092 -0.207463 0.967721
0.148949 -0.21476 0.965242
0.154838 -0.221972 0.96268
0.16076 -0.229097 0.960037
0.166714 -0.236131 0.957313
0.172702 -0.243072 0.95451
0.178724 -0.249916 0.95163
0.18478 -0.256661 0.948673
0.190872 -0.263305 0.945642
0.196999 -0.269844 0.942537
0.203161 -0.276277 0.93936
0.209359 -0.282599 0.936113
0.215592 -0.28881 0.932796
0.221862 -0.294905 0.929413
0.228168 -0.300884 0.925964
0.234509 -0.306742 0.92245
0.240887 -0.312479 0.918875
0.2473 -0.318092 0.915238
0.253748 -0.323577 0.911542
0.260232 -0.328934 0.907789
0.26675 -0.33416 0.903981
0.273303 -0.339252 0.900118
0.27989 -0.34421 0.896204
0.28651 -0.349029 0.892239
0.293163 -0.35371 0.888226
0.299848 -0.358249 0.884166
0.306564 -0.362644 0.880061
0.313311 -0.366895 0.875913
0.320087 -0.370999 0.871725
0.326893 -0.374955 0.867496
0.333726 -0.37876 0.863231
0.340585 -0.382414 0.85893
0.347471 -0.385914 0.854596
0.354381 -0.38926 0.85023
0.361314 -0.39245 0.845834
0.368269 -0.395482 0.841411
0.375244 -0.398356 0.836961
0.382239 -0.401069 0.832488
0.389252 -0.403622 0.827993
0.396281 -0.406012 0.823478
0.403325 -0.40824 0.818944
0.410382 -0.410303 0.814394
0.41745 -0.412202 0.80983
0.424528 -0.413935 0.805254
0.431615 -0.415501 0.800667
0.438707 -0.416901 0.796072
0.445804 -0.418132 0.79147
0.452904 -0.419196 0.786863
0.460004 -0.42009 0.782253
0.467104 -0.420816 0.777643
0.474199 -0.421373 0.773033
0.48129 -0.421759 0.768426
0.488373 -0.421977 0.763824
0.495447 -0.422024 0.759228
0.50251 -0.421901 0.754641
0.509559 -0.421609 0.750064
